interval_start,location,kind,host,method,statusCode,endpoint,aggregated_stats_name,aggregated_stats_value
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint53,avg,142068.67073170733
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint53,median,90477.5
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint53,min,36641.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint53,max,1241044.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint53,count,82.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint53,std,154167.26450855492
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint53,skewness,4.8212644913268745
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint53,kurtosis,31.784478018182845
1711284300,datacenter3,SERVER,component22,GET,200,endpoint268,avg,264456.6666666667
1711284300,datacenter3,SERVER,component22,GET,200,endpoint268,median,220793.0
1711284300,datacenter3,SERVER,component22,GET,200,endpoint268,min,113450.0
1711284300,datacenter3,SERVER,component22,GET,200,endpoint268,max,620889.0
1711284300,datacenter3,SERVER,component22,GET,200,endpoint268,count,9.0
1711284300,datacenter3,SERVER,component22,GET,200,endpoint268,std,157283.01711802834
1711284300,datacenter3,SERVER,component22,GET,200,endpoint268,skewness,1.5754779446621847
1711284300,datacenter3,SERVER,component22,GET,200,endpoint268,kurtosis,3.0032988194657277
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint188,avg,86701.09090909091
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint188,median,73282.5
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint188,min,47914.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint188,max,264088.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint188,count,22.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint188,std,58348.46627021639
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint188,skewness,2.736749595120662
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint188,kurtosis,6.804949091993642
1711284300,datacenter3,CLIENT,component2,GET,404,endpoint700,avg,208554.2857142857
1711284300,datacenter3,CLIENT,component2,GET,404,endpoint700,median,202502.0
1711284300,datacenter3,CLIENT,component2,GET,404,endpoint700,min,192212.0
1711284300,datacenter3,CLIENT,component2,GET,404,endpoint700,max,226833.0
1711284300,datacenter3,CLIENT,component2,GET,404,endpoint700,count,7.0
1711284300,datacenter3,CLIENT,component2,GET,404,endpoint700,std,14189.080598759569
1711284300,datacenter3,CLIENT,component2,GET,404,endpoint700,skewness,0.16862376188636757
1711284300,datacenter3,CLIENT,component2,GET,404,endpoint700,kurtosis,-2.1359665138607418
1711284300,datacenter3,SERVER,component46,GET,404,endpoint839,avg,39560.0
1711284300,datacenter3,SERVER,component46,GET,404,endpoint839,median,17529.0
1711284300,datacenter3,SERVER,component46,GET,404,endpoint839,min,10901.0
1711284300,datacenter3,SERVER,component46,GET,404,endpoint839,max,222029.0
1711284300,datacenter3,SERVER,component46,GET,404,endpoint839,count,9.0
1711284300,datacenter3,SERVER,component46,GET,404,endpoint839,std,68546.27707614761
1711284300,datacenter3,SERVER,component46,GET,404,endpoint839,skewness,2.979779663137555
1711284300,datacenter3,SERVER,component46,GET,404,endpoint839,kurtosis,8.909819142162736
1711284300,datacenter3,CLIENT,component6,GET,200,endpoint860,avg,309116.82608695654
1711284300,datacenter3,CLIENT,component6,GET,200,endpoint860,median,289774.0
1711284300,datacenter3,CLIENT,component6,GET,200,endpoint860,min,239403.0
1711284300,datacenter3,CLIENT,component6,GET,200,endpoint860,max,702938.0
1711284300,datacenter3,CLIENT,component6,GET,200,endpoint860,count,23.0
1711284300,datacenter3,CLIENT,component6,GET,200,endpoint860,std,94994.99217454101
1711284300,datacenter3,CLIENT,component6,GET,200,endpoint860,skewness,3.547277229112128
1711284300,datacenter3,CLIENT,component6,GET,200,endpoint860,kurtosis,14.373155975610869
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint179,avg,85210.36363636363
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint179,median,57144.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint179,min,49289.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint179,max,209814.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint179,count,11.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint179,std,61127.61254011598
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint179,skewness,1.8550812362525049
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint179,kurtosis,1.882334717420958
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint168,avg,108028.35
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint168,median,91657.5
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint168,min,42817.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint168,max,412366.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint168,count,20.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint168,std,79359.42635766983
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint168,skewness,3.2830669035099245
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint168,kurtosis,12.300065581742901
1711284300,datacenter3,SERVER,component54,GET,200,endpoint441,avg,686450.9090909091
1711284300,datacenter3,SERVER,component54,GET,200,endpoint441,median,369102.0
1711284300,datacenter3,SERVER,component54,GET,200,endpoint441,min,185978.0
1711284300,datacenter3,SERVER,component54,GET,200,endpoint441,max,1570319.0
1711284300,datacenter3,SERVER,component54,GET,200,endpoint441,count,11.0
1711284300,datacenter3,SERVER,component54,GET,200,endpoint441,std,539995.0381826586
1711284300,datacenter3,SERVER,component54,GET,200,endpoint441,skewness,0.73581248507933
1711284300,datacenter3,SERVER,component54,GET,200,endpoint441,kurtosis,-1.448321609278373
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint441,avg,519586.55555555556
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint441,median,343523.0
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint441,min,202064.0
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint441,max,1225993.0
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint441,count,9.0
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint441,std,392713.14464667183
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint441,skewness,1.448901647557286
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint441,kurtosis,0.46837535196964925
1711284300,datacenter3,SERVER,component54,GET,200,endpoint442,avg,149083.0
1711284300,datacenter3,SERVER,component54,GET,200,endpoint442,median,131786.0
1711284300,datacenter3,SERVER,component54,GET,200,endpoint442,min,89657.0
1711284300,datacenter3,SERVER,component54,GET,200,endpoint442,max,246278.0
1711284300,datacenter3,SERVER,component54,GET,200,endpoint442,count,9.0
1711284300,datacenter3,SERVER,component54,GET,200,endpoint442,std,54879.217733127356
1711284300,datacenter3,SERVER,component54,GET,200,endpoint442,skewness,0.7953645981165287
1711284300,datacenter3,SERVER,component54,GET,200,endpoint442,kurtosis,-0.7788328328212328
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint442,avg,161912.22222222222
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint442,median,138863.0
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint442,min,99599.0
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint442,max,280956.0
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint442,count,9.0
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint442,std,60037.703624009846
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint442,skewness,1.0635122225366203
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint442,kurtosis,0.35686528526516353
1711284300,datacenter2,SERVER,component26,GET,200,endpoint216,avg,461155.38181818184
1711284300,datacenter2,SERVER,component26,GET,200,endpoint216,median,111988.5
1711284300,datacenter2,SERVER,component26,GET,200,endpoint216,min,82938.0
1711284300,datacenter2,SERVER,component26,GET,200,endpoint216,max,1.5205287E7
1711284300,datacenter2,SERVER,component26,GET,200,endpoint216,count,110.0
1711284300,datacenter2,SERVER,component26,GET,200,endpoint216,std,1858456.3494898097
1711284300,datacenter2,SERVER,component26,GET,200,endpoint216,skewness,6.248152833310418
1711284300,datacenter2,SERVER,component26,GET,200,endpoint216,kurtosis,42.21319680617587
1711284300,datacenter3,CLIENT,component25,GET,200,endpoint68,avg,941508.8461538461
1711284300,datacenter3,CLIENT,component25,GET,200,endpoint68,median,624951.0
1711284300,datacenter3,CLIENT,component25,GET,200,endpoint68,min,298425.0
1711284300,datacenter3,CLIENT,component25,GET,200,endpoint68,max,2493199.0
1711284300,datacenter3,CLIENT,component25,GET,200,endpoint68,count,13.0
1711284300,datacenter3,CLIENT,component25,GET,200,endpoint68,std,706068.6824981272
1711284300,datacenter3,CLIENT,component25,GET,200,endpoint68,skewness,1.336461584569781
1711284300,datacenter3,CLIENT,component25,GET,200,endpoint68,kurtosis,0.6052507092251788
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint574,avg,1233369.0
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint574,median,894002.0
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint574,min,530499.0
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint574,max,2626354.0
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint574,count,9.0
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint574,std,790570.6516434822
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint574,skewness,0.8700255819137037
1711284300,datacenter3,CLIENT,component54,GET,200,endpoint574,kurtosis,-0.8631213076358716
1711284300,datacenter3,SERVER,component17,POST,200,endpoint848,avg,811305.2
1711284300,datacenter3,SERVER,component17,POST,200,endpoint848,median,253279.0
1711284300,datacenter3,SERVER,component17,POST,200,endpoint848,min,138485.0
1711284300,datacenter3,SERVER,component17,POST,200,endpoint848,max,1779000.0
1711284300,datacenter3,SERVER,component17,POST,200,endpoint848,count,5.0
1711284300,datacenter3,SERVER,component17,POST,200,endpoint848,std,820316.82381486
1711284300,datacenter3,SERVER,component17,POST,200,endpoint848,skewness,0.6113804803669839
1711284300,datacenter3,SERVER,component17,POST,200,endpoint848,kurtosis,-3.2071502961131437
1711284300,datacenter3,CLIENT,component17,POST,200,endpoint848,avg,821422.4
1711284300,datacenter3,CLIENT,component17,POST,200,endpoint848,median,264407.0
1711284300,datacenter3,CLIENT,component17,POST,200,endpoint848,min,148747.0
1711284300,datacenter3,CLIENT,component17,POST,200,endpoint848,max,1791763.0
1711284300,datacenter3,CLIENT,component17,POST,200,endpoint848,count,5.0
1711284300,datacenter3,CLIENT,component17,POST,200,endpoint848,std,821369.4747242559
1711284300,datacenter3,CLIENT,component17,POST,200,endpoint848,skewness,0.612445430085279
1711284300,datacenter3,CLIENT,component17,POST,200,endpoint848,kurtosis,-3.2036252488513606
1711284300,datacenter1,SERVER,component50,GET,200,endpoint819,avg,17046.0
1711284300,datacenter1,SERVER,component50,GET,200,endpoint819,median,17046.0
1711284300,datacenter1,SERVER,component50,GET,200,endpoint819,min,17046.0
1711284300,datacenter1,SERVER,component50,GET,200,endpoint819,max,17046.0
1711284300,datacenter1,SERVER,component50,GET,200,endpoint819,count,1.0
1711284300,datacenter1,SERVER,component50,GET,200,endpoint819,std,-50.0
1711284300,datacenter1,SERVER,component50,GET,200,endpoint819,skewness,-166.9835965424731
1711284300,datacenter1,SERVER,component50,GET,200,endpoint819,kurtosis,-59.99999998541377
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint729,avg,307093.875
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint729,median,246982.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint729,min,234022.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint729,max,504430.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint729,count,8.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint729,std,116045.99751260888
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint729,skewness,1.4417460325064013
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint729,kurtosis,0.046824030606495155
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint113,avg,70026.22222222222
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint113,median,67280.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint113,min,59532.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint113,max,82403.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint113,count,9.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint113,std,8015.676340424708
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint113,skewness,0.32667298388337934
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint113,kurtosis,-1.1176058527693817
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint117,avg,79068.33333333333
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint117,median,80861.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint117,min,59250.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint117,max,93728.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint117,count,9.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint117,std,11005.409965103527
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint117,skewness,-0.5380516296512463
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint117,kurtosis,-0.3212114340203767
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint130,avg,103928.77777777778
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint130,median,86941.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint130,min,72443.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint130,max,245461.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint130,count,9.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint130,std,53974.32415690301
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint130,skewness,2.8122979203613485
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint130,kurtosis,8.164412153906783
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint119,avg,90123.11111111111
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint119,median,83210.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint119,min,63292.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint119,max,156861.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint119,count,9.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint119,std,27281.010687126512
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint119,skewness,2.1098838074440502
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint119,kurtosis,5.384451588619189
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint121,avg,88776.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint121,median,79419.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint121,min,63255.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint121,max,158327.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint121,count,9.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint121,std,28174.452421475737
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint121,skewness,2.2261203394470015
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint121,kurtosis,5.636164300424246
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint127,avg,103224.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint127,median,86437.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint127,min,75259.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint127,max,191891.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint127,count,9.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint127,std,39428.18948100458
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint127,skewness,1.7570474592426297
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint127,kurtosis,2.689293056198776
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint165,avg,114866.66666666667
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint165,median,99740.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint165,min,62128.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint165,max,274595.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint165,count,9.0
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint165,std,67101.92266246921
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint165,skewness,2.0598038918852297
1711284300,datacenter3,CLIENT,component38,GET,200,endpoint165,kurtosis,4.318059271279634
1711284300,datacenter6,CLIENT,component1,POST,200,endpoint305,avg,573653.8
1711284300,datacenter6,CLIENT,component1,POST,200,endpoint305,median,156954.5
1711284300,datacenter6,CLIENT,component1,POST,200,endpoint305,min,138813.0
1711284300,datacenter6,CLIENT,component1,POST,200,endpoint305,max,2409453.0
1711284300,datacenter6,CLIENT,component1,POST,200,endpoint305,count,20.0
1711284300,datacenter6,CLIENT,component1,POST,200,endpoint305,std,856768.9936675249
1711284300,datacenter6,CLIENT,component1,POST,200,endpoint305,skewness,1.636826363281296
1711284300,datacenter6,CLIENT,component1,POST,200,endpoint305,kurtosis,0.7737751691524813
1711284300,datacenter2,SERVER,component26,GET,200,endpoint258,avg,29708.6
1711284300,datacenter2,SERVER,component26,GET,200,endpoint258,median,29719.0
1711284300,datacenter2,SERVER,component26,GET,200,endpoint258,min,17141.0
1711284300,datacenter2,SERVER,component26,GET,200,endpoint258,max,53810.0
1711284300,datacenter2,SERVER,component26,GET,200,endpoint258,count,15.0
1711284300,datacenter2,SERVER,component26,GET,200,endpoint258,std,8894.018389585537
1711284300,datacenter2,SERVER,component26,GET,200,endpoint258,skewness,1.2464868946259338
1711284300,datacenter2,SERVER,component26,GET,200,endpoint258,kurtosis,2.9730313730377533
1711284300,datacenter2,SERVER,component26,GET,200,endpoint255,avg,41100.4
1711284300,datacenter2,SERVER,component26,GET,200,endpoint255,median,39256.0
1711284300,datacenter2,SERVER,component26,GET,200,endpoint255,min,26298.0
1711284300,datacenter2,SERVER,component26,GET,200,endpoint255,max,56671.0
1711284300,datacenter2,SERVER,component26,GET,200,endpoint255,count,15.0
1711284300,datacenter2,SERVER,component26,GET,200,endpoint255,std,7819.939301920078
1711284300,datacenter2,SERVER,component26,GET,200,endpoint255,skewness,-0.03733800958313748
1711284300,datacenter2,SERVER,component26,GET,200,endpoint255,kurtosis,0.15002971878928414
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint727,avg,283179.6
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint727,median,275751.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint727,min,246525.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint727,max,347602.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint727,count,5.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint727,std,38192.87606085721
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint727,skewness,1.594508230164342
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint727,kurtosis,3.2242082695228476
1711284300,datacenter1,CLIENT,component41,POST,200,endpoint632,avg,297374.1641791045
1711284300,datacenter1,CLIENT,component41,POST,200,endpoint632,median,195464.0
1711284300,datacenter1,CLIENT,component41,POST,200,endpoint632,min,91468.0
1711284300,datacenter1,CLIENT,component41,POST,200,endpoint632,max,1084308.0
1711284300,datacenter1,CLIENT,component41,POST,200,endpoint632,count,67.0
1711284300,datacenter1,CLIENT,component41,POST,200,endpoint632,std,235225.83566266674
1711284300,datacenter1,CLIENT,component41,POST,200,endpoint632,skewness,1.870417926049566
1711284300,datacenter1,CLIENT,component41,POST,200,endpoint632,kurtosis,2.664328218532054
1711284300,datacenter1,CLIENT,component6,GET,200,endpoint858,avg,198516.83333333334
1711284300,datacenter1,CLIENT,component6,GET,200,endpoint858,median,150173.5
1711284300,datacenter1,CLIENT,component6,GET,200,endpoint858,min,97225.0
1711284300,datacenter1,CLIENT,component6,GET,200,endpoint858,max,562285.0
1711284300,datacenter1,CLIENT,component6,GET,200,endpoint858,count,24.0
1711284300,datacenter1,CLIENT,component6,GET,200,endpoint858,std,126948.46657041475
1711284300,datacenter1,CLIENT,component6,GET,200,endpoint858,skewness,1.9297260505682943
1711284300,datacenter1,CLIENT,component6,GET,200,endpoint858,kurtosis,3.419768715954791
1711284300,datacenter2,CLIENT,component1,POST,200,endpoint313,avg,83162.6
1711284300,datacenter2,CLIENT,component1,POST,200,endpoint313,median,79145.0
1711284300,datacenter2,CLIENT,component1,POST,200,endpoint313,min,72913.0
1711284300,datacenter2,CLIENT,component1,POST,200,endpoint313,max,105084.0
1711284300,datacenter2,CLIENT,component1,POST,200,endpoint313,count,15.0
1711284300,datacenter2,CLIENT,component1,POST,200,endpoint313,std,10099.188841542813
1711284300,datacenter2,CLIENT,component1,POST,200,endpoint313,skewness,1.4443268798874351
1711284300,datacenter2,CLIENT,component1,POST,200,endpoint313,kurtosis,1.4055535186445591
1711284300,datacenter1,CLIENT,component53,GET,200,endpoint925,avg,168863.75
1711284300,datacenter1,CLIENT,component53,GET,200,endpoint925,median,166079.0
1711284300,datacenter1,CLIENT,component53,GET,200,endpoint925,min,76424.0
1711284300,datacenter1,CLIENT,component53,GET,200,endpoint925,max,321550.0
1711284300,datacenter1,CLIENT,component53,GET,200,endpoint925,count,16.0
1711284300,datacenter1,CLIENT,component53,GET,200,endpoint925,std,67536.5529191415
1711284300,datacenter1,CLIENT,component53,GET,200,endpoint925,skewness,0.5859521549407711
1711284300,datacenter1,CLIENT,component53,GET,200,endpoint925,kurtosis,0.4721553447723726
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint725,avg,254817.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint725,median,246752.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint725,min,231931.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint725,max,278635.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint725,count,9.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint725,std,17471.32415559851
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint725,skewness,0.5446908321075482
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint725,kurtosis,-1.4684776947853648
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint184,avg,125511.90625
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint184,median,84990.5
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint184,min,40773.0
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint184,max,971917.0
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint184,count,32.0
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint184,std,164499.9971672437
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint184,skewness,4.706184933098831
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint184,kurtosis,24.198435383334292
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint736,avg,249728.66666666666
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint736,median,251922.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint736,min,234902.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint736,max,262362.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint736,count,3.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint736,std,13860.769579404072
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint736,skewness,-0.6942511376306746
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint736,kurtosis,-59.99999998541377
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint735,avg,253332.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint735,median,237206.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint735,min,230771.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint735,max,292019.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint735,count,3.0
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint735,std,33658.06416001966
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint735,skewness,1.6610976597347185
1711284300,datacenter2,CLIENT,component15,GET,200,endpoint735,kurtosis,-59.99999998541377
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint53,avg,61361.0
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint53,median,56536.0
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint53,min,36237.0
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint53,max,86456.0
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint53,count,5.0
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint53,std,22683.554428263662
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint53,skewness,0.19315071718605295
1711284300,datacenter1,CLIENT,component38,GET,200,endpoint53,kurtosis,-2.7451260516995832
1711284300,datacenter1,SERVER,component22,GET,200,endpoint274,avg,719552.0
1711284300,datacenter1,SERVER,component22,GET,200,endpoint274,median,728411.0
1711284300,datacenter1,SERVER,component22,GET,200,endpoint274,min,624313.0
1711284300,datacenter1,SERVER,component22,GET,200,endpoint274,max,805932.0
1711284300,datacenter1,SERVER,component22,GET,200,endpoint274,count,3.0
1711284300,datacenter1,SERVER,component22,GET,200,endpoint274,std,91133.0165252967
1711284300,datacenter1,SERVER,component22,GET,200,endpoint274,skewness,-0.43330929431618886
1711284300,datacenter1,SERVER,component22,GET,200,endpoint274,kurtosis,-59.99999998541377
1711284300,datacenter5,CLIENT,component1,POST,200,endpoint305,avg,1086480.3333333333
1711284300,datacenter5,CLIENT,component1,POST,200,endpoint305,median,158528.0
1711284300,datacenter5,CLIENT,component1,POST,200,endpoint305,min,143200.0
1711284300,datacenter5,CLIENT,component1,POST,200,endpoint305,max,4163607.0
1711284300,datacenter5,CLIENT,component1,POST,200,endpoint305,count,15.0
1711284300,datacenter5,CLIENT,component1,POST,200,endpoint305,std,1438925.324209538
1711284300,datacenter5,CLIENT,component1,POST,200,endpoint305,skewness,1.150708897710938
1711284300,datacenter5,CLIENT,component1,POST,200,endpoint305,kurtosis,-0.17873474608858222
1711284300,datacenter1,SERVER,component26,GET,200,endpoint211,avg,3266.375
1711284300,datacenter1,SERVER,component26,GET,200,endpoint211,median,3367.0
1711284300,datacenter1,SERVER,component26,GET,200,endpoint211,min,1807.0
1711284300,datacenter1,SERVER,component26,GET,200,endpoint211,max,4783.0
1711284300,datacenter1,SERVER,component26,GET,200,endpoint211,count,8.0
1711284300,datacenter1,SERVER,component26,GET,200,endpoint211,std,867.0406049974163
1711284300,datacenter1,SERVER,component26,GET,200,endpoint211,skewness,0.04934667772029037
1711284300,datacenter1,SERVER,component26,GET,200,endpoint211,kurtosis,1.2010742052456271
1711284300,datacenter1,SERVER,component46,GET,200,endpoint847,avg,9429.333333333334
1711284300,datacenter1,SERVER,component46,GET,200,endpoint847,median,7439.0
1711284300,datacenter1,SERVER,component46,GET,200,endpoint847,min,4960.0
1711284300,datacenter1,SERVER,component46,GET,200,endpoint847,max,25126.0
1711284300,datacenter1,SERVER,component46,GET,200,endpoint847,count,24.0
1711284300,datacenter1,SERVER,component46,GET,200,endpoint847,std,4634.414523002285
1711284300,datacenter1,SERVER,component46,GET,200,endpoint847,skewness,2.075805543163229
1711284300,datacenter1,SERVER,component46,GET,200,endpoint847,kurtosis,4.896805120636137
1711284300,datacenter1,CLIENT,component46,GET,200,endpoint847,avg,26351.791666666668
1711284300,datacenter1,CLIENT,component46,GET,200,endpoint847,median,17910.5
1711284300,datacenter1,CLIENT,component46,GET,200,endpoint847,min,10219.0
1711284300,datacenter1,CLIENT,component46,GET,200,endpoint847,max,188889.0
